vehicle_id,vehicle_type,make_id,model_year,vehicle_desc,color,date_stolen,location_id,months,season
4028,Saloon,548,2003,BERLINA,Silver,31-03-2022,104,2022-03,Autumn
4029,Saloon,512,2005,323I,Blue,03-04-2022,102,2022-04,Autumn
4030,Stationwagon,512,2012,X5,Silver,02-04-2022,102,2022-04,Autumn
4031,Light Van,577,2018,SPRINTER,Yellow,22-03-2022,102,2022-03,Autumn
4032,Utility,580,2014,TRITON,Silver,26-03-2022,102,2022-03,Autumn
4033,Flat Deck Truck,556,1990,NKR250,White,19-02-2022,111,2022-02,Summer
4034,Saloon,587,1996,PRIMERA,Grey,21-03-2022,109,2022-03,Autumn
4035,Flat Deck Truck,619,1990,HI LUX,White,26-01-2022,109,2022-01,Summer
4036,Saloon,619,2005,MARKX,Silver,25-03-2022,104,2022-03,Autumn
4037,Mobile Home - Light,540,1998,TRANSIT,White,17-01-2022,102,2022-01,Summer
4038,Saloon,548,1990,COMMODORE EXECUTIVE,Red,02-04-2022,115,2022-04,Autumn
4039,Saloon,587,1990,SENTRA,Silver,18-10-2021,108,2021-10,Spring
4040,Utility,580,1990,L200 SPORT,Grey,07-10-2021,108,2021-10,Spring
4041,Sports Car,619,1990,COROLLA L/B MAN,White,30-03-2022,105,2022-03,Autumn
4042,Hatchback,576,1991,ASTINA GLX,Blue,30-01-2022,114,2022-01,Summer
4043,Utility,580,1991,L200,Blue,25-12-2021,109,2021-12,Summer
4044,Saloon,580,1991,LANCER,Silver,02-03-2022,101,2022-03,Autumn
4045,Other Truck,580,1991,L200,Red,07-11-2021,102,2021-11,Spring
4046,Stationwagon,610,1991,LEGACY,White,02-04-2022,102,2022-04,Autumn
4047,Utility,619,1991,HILUX 2.4 CAB/C,Red,08-03-2022,104,2022-03,Autumn
4048,Saloon,550,1991,CIVIC 4DR LX MAN,Red,23-11-2021,109,2021-11,Spring
4049,Light Van,540,1991,ECONOVAN LWB GLAS,Brown,06-12-2021,104,2021-12,Summer
4050,Trailer,562,2010,K744T,Grey,02-04-2022,101,2022-04,Autumn
4051,Trailer,623,2000,LIGHT,Silver,29-01-2022,104,2022-01,Summer
4052,Trailer,623,2010,FACTORY BUILT,White,01-03-2022,107,2022-03,Autumn
4053,Boat Trailer,623,2006,BOAT,Silver,28-03-2022,104,2022-03,Autumn
4054,Trailer - Heavy,623,2010,SULLAIR 185,Yellow,22-03-2022,103,2022-03,Autumn
4055,Trailer,562,2010,K85SAT,Silver,17-11-2021,101,2021-11,Spring
4056,Boat Trailer,618,2006,5M BOAT TRAILER,Grey,11-10-2021,115,2021-10,Spring
4057,Trailer - Heavy,623,2010,4A TIPPER TRAILER,Green,16-02-2022,102,2022-02,Summer
4058,Trailer,623,2010,TANDEM,Silver,18-10-2021,104,2021-10,Spring
4059,Trailer,514,2010,8X4,Silver,14-11-2021,111,2021-11,Spring
4060,Boat Trailer,549,1990,BOAT TRAILER,Grey,20-03-2022,103,2022-03,Autumn
4061,Boat Trailer,623,1997,BOAT,Grey,28-11-2021,102,2021-11,Spring
4062,Trailer,623,2001,HOMEBUILT,Green,19-03-2022,114,2022-03,Autumn
4063,Trailer,623,2010,CLOSED IN,White,10-01-2022,102,2022-01,Summer
4064,Trailer,623,2007,SHUTTLE,White,15-03-2022,107,2022-03,Autumn
4065,Stationwagon,507,2008,Q7,Grey,26-10-2021,109,2021-10,Spring
4066,Trailer,623,2011,8X5 ELITE TANDEM,Silver,17-01-2022,111,2022-01,Summer
4067,Trailer,595,2011,BRAKED TANDEM,Silver,02-02-2022,102,2022-02,Summer
4068,Trailer,549,2011,TRAILER,Silver,01-01-2022,111,2022-01,Summer
4069,Boat Trailer,623,2005,KEVIN HYDE ENG,Silver,08-03-2022,114,2022-03,Autumn
4070,Trailer,514,2011,"8X4-6""",Silver,07-03-2022,114,2022-03,Autumn
4071,Trailer,623,2011,DOMESTIC TRAILER,Silver,21-02-2022,103,2022-02,Summer
4072,Trailer,623,2011,TRAILER WORLD 10X6,Silver,08-12-2021,102,2021-12,Summer
4073,Trailer,623,2011,EUTE 8X4 5,Silver,06-02-2022,109,2022-02,Summer
4074,Trailer,623,2011,ELITE 8X4 T,Silver,05-03-2022,114,2022-03,Autumn
4075,Trailer - Heavy,623,2011,KEA,Silver,17-11-2021,102,2021-11,Spring
4076,Trailer,623,1976,HOMEMADE,Red,25-11-2021,109,2021-11,Spring
4077,Caravan,519,1970,15FT POPTP,White,20-01-2022,109,2022-01,Summer
4078,Trailer - Heavy,623,2011,ATLAS COPCO XAS97,Yellow,04-02-2022,108,2022-02,Summer
4079,Trailer,623,2011,PRESCOTT,Silver,16-11-2021,104,2021-11,Spring
4080,Trailer - Heavy,623,2011,GENERATOR,Grey,10-03-2022,102,2022-03,Autumn
4081,Trailer,514,1993,6X4,Blue,21-03-2022,114,2022-03,Autumn
4082,Trailer,623,2011,BRIFORD 6X4,Silver,06-12-2021,114,2021-12,Summer
4083,Trailer,623,2011,SEDCO,Silver,15-02-2022,104,2022-02,Summer
4084,Hatchback,550,1987,CIVIC 3 DR,White,23-10-2021,111,2021-10,Spring
4085,Hatchback,587,1991,SENTRA,Blue,05-12-2021,104,2021-12,Summer
4086,Utility,587,1987,NAVARA 4WD,Black,26-12-2021,114,2021-12,Summer
4087,Saloon,619,1991,COROLLA SED AUT,Green,24-11-2021,115,2021-11,Spring
4088,Hatchback,619,2013,AQUA,White,11-01-2022,102,2022-01,Summer
4089,Utility,619,1992,HILUX D/CAB,White,04-02-2022,109,2022-02,Summer
4090,Light Van,580,1992,L300,Grey,26-10-2021,109,2021-10,Spring
4091,Saloon,576,1991,626 SEDAN GLX,Red,18-02-2022,104,2022-02,Summer
4092,Hatchback,540,1992,LASER GHIA,Grey,26-01-2022,114,2022-01,Summer
4093,Saloon,580,1992,V3000,Blue,15-12-2021,105,2021-12,Summer
4094,Utility,540,1992,COURIER XL,White,20-11-2021,104,2021-11,Spring
4095,Light Van,619,1992,HIACE,White,02-03-2022,104,2022-03,Autumn
4096,Light Van,619,1992,HIACE 2.4ZR SR5,Red,10-03-2022,102,2022-03,Autumn
4097,Sports Car,619,1992,COROLLA L/B MAN,Red,29-03-2022,115,2022-03,Autumn
4098,Saloon,550,1992,CIVIC 4DR LX AUTO,Silver,21-03-2022,102,2022-03,Autumn
4099,Mobile Home - Light,619,1983,COASTER,White,02-01-2022,104,2022-01,Summer
4100,Saloon,550,1992,ACCORD LX MAN,Red,17-02-2022,108,2022-02,Summer
4101,Utility,587,1988,NAVARA,White,26-11-2021,114,2021-11,Spring
4102,Light Van,619,1992,HIACE 2.4ZL MAN,White,12-12-2021,114,2021-12,Summer
4103,Hatchback,540,1992,FESTIVA 1.3XL 3DR,Blue,24-03-2022,108,2022-03,Autumn
4104,Utility,619,1993,HILUX 2.8 D/C,Red,29-12-2021,107,2021-12,Summer
4105,Light Van,619,1993,HIACE 2.4ZL H/B,White,31-03-2022,111,2022-03,Autumn
4106,Boat Trailer,549,1993,HOSKING MULTI,Silver,28-02-2022,102,2022-02,Summer
4107,Trailer - Heavy,623,2012,OTHER COMMERCIAL TRA,Silver,01-02-2022,104,2022-02,Summer
4108,Boat Trailer,623,2009,BOAT,Silver,31-01-2022,102,2022-01,Summer
4109,Trailer - Heavy,623,2011,HELMACK 10X5,Silver,11-11-2021,114,2021-11,Spring
4110,Trailer,562,2011,KC105,Silver,16-10-2021,106,2021-10,Spring
4111,Trailer,623,2006,MONOWAY,Green,08-02-2022,102,2022-02,Summer
4112,Boat Trailer,623,2011,HOMEMADE,Silver,24-12-2021,115,2021-12,Summer
4113,Trailer,623,2008,HOMEBUILT,Silver,17-03-2022,103,2022-03,Autumn
4114,Trailer,623,2011,FOXENG 850,Silver,04-12-2021,106,2021-12,Summer
4115,Trailer,623,2011,ELITE 7X4 S,Silver,07-12-2021,114,2021-12,Summer
4116,Trailer,623,2011,HOMEBUILT,Black,19-03-2022,104,2022-03,Autumn
4117,Trailer,623,2011,8X5S,Silver,29-10-2021,114,2021-10,Spring
4118,Trailer - Heavy,623,2011,HELMACK 8X4,Silver,12-02-2022,114,2022-02,Summer
4119,Trailer,538,2011,BRENT SMITH TRAILERS,Silver,11-12-2021,109,2021-12,Summer
4120,Boat Trailer,623,2011,BUCCANER 605X5,Grey,10-02-2022,102,2022-02,Summer
4121,Trailer,514,2011,8X5 TANDEM,Silver,05-01-2022,115,2022-01,Summer
4122,Trailer,623,2012,8X5TB,Silver,07-10-2021,114,2021-10,Spring
4123,Trailer - Heavy,623,2011,MONOWAY,Grey,24-02-2022,105,2022-02,Summer
4124,Trailer,538,2011,BRENT SMITH TRAILERS,Silver,28-03-2022,108,2022-03,Autumn
4125,Hatchback,540,1993,LASER 1.3XL HATCH,White,28-03-2022,103,2022-03,Autumn
4126,Saloon,619,2006,MARKX,White,03-04-2022,103,2022-04,Autumn
4127,Saloon,540,1993,FAIRMONT GHIA COLAUT,Red,27-02-2022,104,2022-02,Summer
4128,Utility,540,1993,COURIER XL C/CAB,White,02-12-2021,114,2021-12,Summer
4129,Saloon,540,1993,LASER GL,Green,05-03-2022,102,2022-03,Autumn
4130,Utility,580,1993,L200 2.5DSL TBO,Green,31-03-2022,115,2022-03,Autumn
4131,Saloon,580,1993,LANCER 1.6 GLXI M SE,Blue,18-12-2021,102,2021-12,Summer
4132,Utility,619,1993,HILUX 2.4 D/C,White,13-11-2021,114,2021-11,Spring
4133,Saloon,540,1993,TELSTAR GHIA,Green,14-10-2021,104,2021-10,Spring
4134,Stationwagon,507,2021,RS4,Black,24-03-2022,103,2022-03,Autumn
4135,Saloon,587,1993,BLUEBIRD,Green,22-11-2021,111,2021-11,Spring
4136,Utility,619,1993,HILUX 2.4 SR5,Blue,14-03-2022,109,2022-03,Autumn
4137,Utility,587,1989,SAFARI,Black,19-01-2022,115,2022-01,Summer
4138,Saloon,580,1993,MAGNA 2.6I GLX M,Blue,19-11-2021,104,2021-11,Spring
4139,Utility,540,1993,COURIER 4X2 CREW,Red,28-03-2022,103,2022-03,Autumn
4140,Sports Car,550,1993,LEGEND COUPE 3.2,Silver,19-10-2021,102,2021-10,Spring
4141,Stationwagon,587,1989,SAFARI,Black,01-11-2021,102,2021-11,Spring
4142,Saloon,550,1993,CIVIC 4DR LX AUTO,Red,01-04-2022,103,2022-04,Autumn
4143,Utility,619,1993,HI-LUX 2.4 C/C,White,30-01-2022,114,2022-01,Summer
4144,Saloon,580,1994,GALANT 2.0 GLXI M,Green,05-01-2022,114,2022-01,Summer
4145,Stationwagon,587,2007,X-TRAIL,Black,18-02-2022,105,2022-02,Summer
4146,Stationwagon,576,2003,BONGO,Grey,04-03-2022,103,2022-03,Autumn
4147,Stationwagon,611,2021,JIMNY,Green,21-01-2022,103,2022-01,Summer
4148,Sports Car,587,1980,FAIRLADY,Black,12-11-2021,104,2021-11,Spring
4149,Light Van,587,1990,SAFARI GRANROAD,Red,20-10-2021,102,2021-10,Spring
4150,Saloon,550,1994,ACCORD EXI-S AUTO,Green,20-12-2021,115,2021-12,Summer
4151,Stationwagon,587,1994,SENTRA,Green,27-11-2021,109,2021-11,Spring
4152,Utility,587,1994,NAVARA,Blue,21-03-2022,107,2022-03,Autumn
4153,Saloon,540,1994,LASER GL AUTO,Purple,21-01-2022,104,2022-01,Summer
4154,Saloon,550,1994,CIVIC 4DR EXI AUTO,Silver,08-03-2022,109,2022-03,Autumn
4155,Utility,587,2005,NAVARA,Black,23-03-2022,102,2022-03,Autumn
4156,Trailer,623,2012,TRAYLA,Silver,14-01-2022,108,2022-01,Summer
4157,Trailer,514,2012,10 X 5 TANDEM,Silver,05-04-2022,114,2022-04,Autumn
4158,Trailer,623,2012,CENTRAL CUSTOMS,Silver,24-02-2022,114,2022-02,Summer
4159,Trailer,623,2007,HOMEBUILT,Grey,24-10-2021,107,2021-10,Spring
4160,Trailer,623,2012,ELITE 7X4,Silver,13-01-2022,114,2022-01,Summer
4161,Trailer,623,2012,ELITE 8X5 T,Silver,11-10-2021,114,2021-10,Spring
4162,Trailer,623,2012,LOCAL,Silver,21-03-2022,109,2022-03,Autumn
4163,Trailer,623,2012,DOMESTIC,Silver,29-11-2021,102,2021-11,Spring
4164,Trailer,623,2012,HOMEBUILT,Silver,21-03-2022,102,2022-03,Autumn
4165,Trailer,549,2012,DOMESTIC TRAILER,Grey,31-01-2022,115,2022-01,Summer
4166,Trailer,549,1994,TRAILER,Silver,13-12-2021,104,2021-12,Summer
4167,Trailer,549,2012,TRAILER,Grey,22-02-2022,114,2022-02,Summer
4168,Trailer,623,2012,ELITE 8X4S,Silver,02-03-2022,114,2022-03,Autumn
4169,Utility,619,1990,HILUX,Blue,31-01-2022,114,2022-01,Summer
4170,Utility,540,1994,COURIER XL D,White,02-11-2021,102,2021-11,Spring
4171,Stationwagon,587,1989,SAFARI GRAND ROAD,Brown,07-12-2021,101,2021-12,Summer
4172,Utility,576,1995,B2200 CAB PLUS,Green,16-12-2021,102,2021-12,Summer
4173,Hatchback,587,1995,SENTRA,White,12-10-2021,114,2021-10,Spring
4174,Utility,587,1995,NAVARA,Green,12-01-2022,102,2022-01,Summer
4175,Hatchback,540,1995,LASER 1.6 GLXI 5DOOR,Blue,01-11-2021,103,2021-11,Spring
4176,Utility,587,1995,NAVARA,White,28-12-2021,103,2021-12,Summer
4177,Utility,619,1995,HI-LUX 2.4 C/C,White,30-12-2021,101,2021-12,Summer
4178,Utility,580,1995,L200 2.0PET 2WD C/C,White,01-12-2021,109,2021-12,Summer
4179,Saloon,550,1995,CIVIC 4DR LX MANUAL,Red,27-12-2021,115,2021-12,Summer
4180,Saloon,576,1990,FAMILIA INTERPLAY DO,Grey,26-11-2021,106,2021-11,Spring
4181,Hatchback,619,1994,COROLLA,Green,17-03-2022,101,2022-03,Autumn
4182,Heavy Van,540,1995,TRANSIT 190 DIESE,White,11-01-2022,103,2022-01,Summer
4183,Hatchback,619,1995,COROLLA 1.6P GL HBAC,Blue,07-03-2022,114,2022-03,Autumn
4184,Hatchback,619,1995,COROLLA 1.3P XL HBAC,White,12-01-2022,109,2022-01,Summer
4185,Saloon,548,1984,ROYALE 6,Grey,17-10-2021,104,2021-10,Spring
4186,Hatchback,619,1995,COROLLA 1.6P GL HBAC,Green,27-01-2022,104,2022-01,Summer
4187,Heavy Van,580,1995,L300,White,13-01-2022,102,2022-01,Summer
4188,Saloon,587,1992,BLUEBIRD,Green,28-03-2022,115,2022-03,Autumn
4189,Hatchback,611,2021,SWIFT,White,23-02-2022,102,2022-02,Summer
4190,Light Van,619,1995,HIACE 2.4ZR MAN,White,19-10-2021,114,2021-10,Spring
4191,Utility,580,1995,L200,Red,26-10-2021,106,2021-10,Spring
4192,Light Van,580,1990,DELICA,White,23-03-2022,102,2022-03,Autumn
4193,Saloon,619,1995,CORONA,Green,25-01-2022,115,2022-01,Summer
4194,Stationwagon,587,1988,SAFARI,Black,10-01-2022,108,2022-01,Summer
4195,Light Van,548,1996,COMBO,White,09-03-2022,107,2022-03,Autumn
4196,Sports Car,576,1989,EUNOS ROADSTER,Red,29-03-2022,104,2022-03,Autumn
4197,Hatchback,550,1991,CIVIC 3DR LX MAN,White,24-01-2022,114,2022-01,Summer
4198,Trailer,623,2013,RENEGADE,Grey,07-10-2021,102,2021-10,Spring
4199,Caravan,558,2007,STERLING,White,05-12-2021,114,2021-12,Summer
4200,Caravan,519,2005,LUNA,White,13-02-2022,114,2022-02,Summer
4201,Trailer,623,2012,DOMESTIC,Silver,05-04-2022,101,2022-04,Autumn
4202,Boat Trailer,623,2012,E4100SA,Silver,11-01-2022,107,2022-01,Summer
4203,Boat Trailer,623,2005,MACKAY,Grey,29-12-2021,108,2021-12,Summer
4204,Boat Trailer,623,2012,MUDGEWAY,Grey,17-12-2021,102,2021-12,Summer
4205,Trailer,514,2012,9X4 TANDEM,Silver,18-01-2022,114,2022-01,Summer
4206,Trailer,623,2012,CAR DOLLY,Silver,04-02-2022,103,2022-02,Summer
4207,Trailer,549,1994,TRAILER,Silver,04-11-2021,107,2021-11,Spring
4208,Trailer,562,2013,TANDEM TRAILER,Silver,09-12-2021,103,2021-12,Summer
4209,Trailer,549,1994,AGRI STEEL TANDEM,Silver,24-01-2022,102,2022-01,Summer
4210,Trailer,623,2012,FACTORY,Silver,29-01-2022,109,2022-01,Summer
4211,Trailer,623,2012,ELITE 8X4 S,Silver,01-02-2022,114,2022-02,Summer
4212,Trailer,584,2013,TRAILER,Silver,17-03-2022,109,2022-03,Autumn
4213,Hatchback,576,1991,FAMILIA,Red,28-11-2021,114,2021-11,Spring
4214,Utility,587,1992,DATSUN,White,12-10-2021,103,2021-10,Spring
4215,Hatchback,619,1996,COROLLA,Brown,12-03-2022,104,2022-03,Autumn
4216,Utility,580,1996,L200,White,15-02-2022,102,2022-02,Summer
4217,Utility,548,1996,VS UTILITY,Green,10-02-2022,111,2022-02,Summer
4218,Saloon,619,1998,CHASER,Black,22-12-2021,108,2021-12,Summer
4219,Saloon,587,1991,LAUREL,Black,18-10-2021,114,2021-10,Spring
4220,Stationwagon,619,1986,HILUX,White,29-11-2021,114,2021-11,Spring
4221,Stationwagon,540,1996,FALCON,Green,22-11-2021,114,2021-11,Spring
4222,Saloon,587,1996,MAXIMA,Red,16-11-2021,102,2021-11,Spring
4223,Utility,540,1996,COURIER,White,23-01-2022,108,2022-01,Summer
4224,Heavy Van,580,1996,L300,Green,20-01-2022,114,2022-01,Summer
4225,Saloon,576,1996,323,Green,19-12-2021,101,2021-12,Summer
4226,Hatchback,540,1996,FESTIVA,Red,07-03-2022,103,2022-03,Autumn
4227,Saloon,540,1996,LASER,Blue,24-11-2021,104,2021-11,Spring
4228,Saloon,587,1996,MAXIMA,Blue,02-11-2021,114,2021-11,Spring
4229,Stationwagon,587,2006,MURANO,White,15-02-2022,103,2022-02,Summer
4230,Saloon,576,1991,SENTIA,Green,26-10-2021,115,2021-10,Spring
4231,Utility,540,1996,UTILITY,Green,16-12-2021,109,2021-12,Summer
4232,Saloon,576,1991,REVUE,Blue,02-03-2022,114,2022-03,Autumn
4233,Utility,587,1996,NAVARA,White,29-03-2022,111,2022-03,Autumn
4234,Stationwagon,576,1996,626,Red,26-02-2022,109,2022-02,Summer
4235,Stationwagon,619,1996,LANDCRUISER,Blue,23-10-2021,114,2021-10,Spring
4236,Utility,619,1996,HILUX,White,27-10-2021,114,2021-10,Spring
4237,Saloon,540,1997,TELSTAR,Blue,06-01-2022,101,2022-01,Summer
4238,Saloon,577,1997,E,Silver,10-03-2022,114,2022-03,Autumn
4239,Heavy Van,540,1997,TRANSIT,White,04-04-2022,111,2022-04,Autumn
4240,Saloon,619,1992,COROLLA,White,31-01-2022,116,2022-01,Summer
4241,Saloon,550,1997,CIVIC,Blue,11-03-2022,109,2022-03,Autumn
4242,Saloon,576,1997,323,Green,01-11-2021,109,2021-11,Spring
4243,Light Van,587,1989,S-CARGO,White,23-12-2021,111,2021-12,Summer
4244,Saloon,619,2006,MARKX,White,13-03-2022,103,2022-03,Autumn
4245,Trailer,623,2013,HOMEBUILT AFC JETSKI,Silver,27-03-2022,103,2022-03,Autumn
4246,Trailer,623,2013,FOXENG 2000,Silver,29-03-2022,109,2022-03,Autumn
4247,Trailer,623,2003,TRAILER PRO,Silver,01-04-2022,101,2022-04,Autumn
4248,Trailer,623,2013,HOMEBUILT,Pink,17-01-2022,114,2022-01,Summer
4249,Trailer,623,2013,LOCAL,Silver,31-12-2021,115,2021-12,Summer
4250,Trailer,623,2013,HAULER,Silver,28-03-2022,114,2022-03,Autumn
4251,Trailer,549,2013,DOMESTIC TRAILER,White,30-11-2021,114,2021-11,Spring
4252,Trailer,623,2013,FACTORY TANDEM,Silver,08-02-2022,114,2022-02,Summer
4253,Trailer,623,2000,DOMESTIC,Red,14-02-2022,107,2022-02,Summer
4254,Trailer,514,2013,DOMESTIC TRAILER,Silver,23-02-2022,114,2022-02,Summer
4255,Trailer,623,1997,HOMEMADE,Black,01-02-2022,101,2022-02,Summer
4256,Boat Trailer,623,1997,BOAT VOYAGER,Silver,05-01-2022,107,2022-01,Summer
4257,Trailer,623,1980,HOMEBUILT,Blue,10-11-2021,103,2021-11,Spring
4258,Trailer,572,2013,14X6.6 SALV,Silver,23-10-2021,115,2021-10,Spring
4259,Trailer,623,2013,SHIFTER 3.1,Silver,08-11-2021,114,2021-11,Spring
4260,Stationwagon,611,1997,VITARA,Blue,09-02-2022,101,2022-02,Summer
4261,Utility,619,1989,HILUX,White,20-12-2021,104,2021-12,Summer
4262,Saloon,587,1997,SENTRA,Red,24-11-2021,114,2021-11,Spring
4263,Light Van,550,1997,CRV,Green,04-04-2022,104,2022-04,Autumn
4264,Utility,619,1989,HILUX,Blue,24-01-2022,114,2022-01,Summer
4265,Utility,619,1993,HILUX,Grey,08-03-2022,101,2022-03,Autumn
4266,Stationwagon,619,1994,HILUX,Blue,04-04-2022,114,2022-04,Autumn
4267,Stationwagon,556,1994,BIGHORN,Blue,31-12-2021,101,2021-12,Summer
4268,Other Truck,556,1997,N SERIES 100P,White,04-03-2022,102,2022-03,Autumn
4269,Saloon,550,1997,ACCORD,Red,15-10-2021,115,2021-10,Spring
4270,Light Van,540,1997,ECONOVAN,White,12-10-2021,114,2021-10,Spring
4271,Light Van,523,1997,GRAND VOYAGER,Silver,15-12-2021,111,2021-12,Summer
4272,Hatchback,619,1997,COROLLA,Silver,16-02-2022,102,2022-02,Summer
4273,Utility,619,1994,HILUX,Grey,07-11-2021,109,2021-11,Spring
4274,Hatchback,587,1997,SENTRA,Green,24-01-2022,104,2022-01,Summer
4275,Saloon,619,1997,COROLLA,White,07-10-2021,106,2021-10,Spring
4276,Saloon,587,1997,MAXIMA,Red,05-11-2021,108,2021-11,Spring
4277,Saloon,587,1997,PRIMERA,Silver,23-11-2021,104,2021-11,Spring
4278,Utility,619,1997,HILUX,White,30-01-2022,104,2022-01,Summer
4279,Utility,619,1995,HILUX,Grey,20-11-2021,101,2021-11,Spring
4280,Utility,587,1992,DATSUN,White,25-11-2021,114,2021-11,Spring
4281,Saloon,587,1997,PRIMERA,Red,11-03-2022,109,2022-03,Autumn
4282,Flat Deck Truck,540,1997,TRADER,White,02-12-2021,107,2021-12,Summer
4283,Saloon,550,1997,CIVIC,Gold,08-01-2022,116,2022-01,Summer
4284,Hatchback,507,1997,A3,Blue,03-04-2022,107,2022-04,Autumn
4285,Hatchback,619,1997,STARLET,Green,12-02-2022,102,2022-02,Summer
4286,Saloon,587,1997,PRIMERA,White,21-10-2021,105,2021-10,Spring
4287,Saloon,550,1997,ACCORD,Blue,08-03-2022,102,2022-03,Autumn
4288,Light Van,619,1997,HIACE,White,24-12-2021,101,2021-12,Summer
4289,Stationwagon,580,1990,PAJERO,Gold,05-01-2022,102,2022-01,Summer
4290,Saloon,587,1997,MAXIMA,Green,02-02-2022,104,2022-02,Summer
4291,Stationwagon,587,1993,TERRANO,Red,11-01-2022,101,2022-01,Summer
4292,Utility,580,1998,L200,White,07-12-2021,104,2021-12,Summer
4293,Stationwagon,587,1994,MISTRAL,Blue,23-01-2022,114,2022-01,Summer
4294,Saloon,619,1998,CAMRY,Green,16-02-2022,114,2022-02,Summer
4295,Utility,587,1992,DATSUN,Green,25-03-2022,104,2022-03,Autumn
4296,Other Truck,619,1993,DYNA,White,30-03-2022,114,2022-03,Autumn
4297,Utility,587,1998,NAVARA,Green,26-10-2021,101,2021-10,Spring
4298,Other Truck,619,1998,HILUX,Red,10-11-2021,111,2021-11,Spring
4299,Utility,619,1998,HILUX,White,09-12-2021,114,2021-12,Summer
4300,Light Van,619,1994,HIACE,Grey,09-01-2022,114,2022-01,Summer
4301,Light Van,555,1998,H100,White,25-11-2021,114,2021-11,Spring
4302,Stationwagon,619,1995,SPRINTER,Silver,23-10-2021,102,2021-10,Spring
4303,Saloon,548,1998,VT COMMODORE,Red,26-11-2021,102,2021-11,Spring
4304,Other Truck,588,1998,MK205,White,17-01-2022,102,2022-01,Summer
4305,Stationwagon,580,1994,PAJERO,Green,17-02-2022,102,2022-02,Summer
4306,Hatchback,619,1993,STARLET,White,03-02-2022,106,2022-02,Summer
4307,Saloon,540,1998,FALCON,Green,31-01-2022,105,2022-01,Summer
4308,Stationwagon,610,1998,FORESTER,Red,26-03-2022,109,2022-03,Autumn
4309,Saloon,550,1998,CIVIC,Green,13-12-2021,109,2021-12,Summer
4310,Stationwagon,587,1996,TERRANO,Green,15-10-2021,105,2021-10,Spring
4311,Saloon,587,1998,MAXIMA,Blue,16-11-2021,103,2021-11,Spring
4312,Utility,619,1998,HILUX,White,27-02-2022,105,2022-02,Summer
4313,Saloon,548,1998,VT COMMODORE,Blue,23-10-2021,114,2021-10,Spring
4314,Stationwagon,587,1990,TERRANO,Red,12-11-2021,104,2021-11,Spring
4315,Utility,580,1998,L200,Green,18-12-2021,114,2021-12,Summer
4316,Saloon,550,1993,DOMANI,Blue,28-03-2022,105,2022-03,Autumn
4317,Other Truck,619,1998,HILUX,White,11-01-2022,105,2022-01,Summer
4318,Hatchback,540,1998,FESTIVA,Blue,15-11-2021,102,2021-11,Spring
4319,Hatchback,587,1998,SENTRA,Silver,19-03-2022,102,2022-03,Autumn
4320,Hatchback,576,1995,FAMILIA,White,03-11-2021,104,2021-11,Spring
4321,Stationwagon,619,1998,PRADO,White,26-02-2022,101,2022-02,Summer
4322,Hatchback,540,1998,FESTIVA,Blue,21-11-2021,106,2021-11,Spring
4323,Stationwagon,611,1998,WAGON R,Red,24-02-2022,109,2022-02,Summer
4324,Stationwagon,587,1993,TERRANO,Blue,14-03-2022,101,2022-03,Autumn
4325,Saloon,550,1998,CIVIC,Gold,23-11-2021,115,2021-11,Spring
4326,Stationwagon,587,1992,TERRANO,Black,19-03-2022,101,2022-03,Autumn
4327,Stationwagon,531,1991,RUGGER,Black,19-01-2022,103,2022-01,Summer
4328,Utility,540,1999,COURIER,Silver,13-01-2022,102,2022-01,Summer
4329,Utility,540,1998,COURIER,Blue,20-03-2022,104,2022-03,Autumn
4330,Stationwagon,619,1993,HILUX,Green,10-11-2021,114,2021-11,Spring
4331,Utility,619,1993,HILUX 4WD 2.8,White,01-02-2022,101,2022-02,Summer
4332,Stationwagon,619,1998,LAND CRUISER PRADO,Green,01-12-2021,102,2021-12,Summer
4333,Light Van,619,1998,HIACE,White,14-11-2021,114,2021-11,Spring
4334,Utility,540,1999,COURIER,White,31-10-2021,114,2021-10,Spring
4335,Sports Car,619,1999,CELICA,Red,19-10-2021,106,2021-10,Spring
4336,Utility,540,1999,COURIER,White,27-02-2022,105,2022-02,Summer
4337,Saloon,580,1999,LANCER,Blue,24-01-2022,108,2022-01,Summer
4338,Saloon,587,1996,PULSAR,Grey,31-03-2022,102,2022-03,Autumn
4339,Utility,540,1999,COURIER,Red,12-10-2021,106,2021-10,Spring
4340,Utility,540,1999,COURIER,White,10-01-2022,101,2022-01,Summer
4341,Saloon,587,1999,PRIMERA,Green,22-12-2021,107,2021-12,Summer
4342,Utility,540,1999,COURIER,Green,19-12-2021,104,2021-12,Summer
4343,Stationwagon,619,1996,CALDINA,Blue,04-01-2022,108,2022-01,Summer
