id,country_id,league_id,season,stage,date,match_api_id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,home_player_X1,home_player_X2,home_player_X3,home_player_X4,home_player_X5,home_player_X6,home_player_X7,home_player_X8,home_player_X9,home_player_X10,home_player_X11,away_player_X1,away_player_X2,away_player_X3,away_player_X4,away_player_X5,away_player_X6,away_player_X7,away_player_X8,away_player_X9,away_player_X10,away_player_X11,home_player_Y1,home_player_Y2,home_player_Y3,home_player_Y4,home_player_Y5,home_player_Y6,home_player_Y7,home_player_Y8,home_player_Y9,home_player_Y10,home_player_Y11,away_player_Y1,away_player_Y2,away_player_Y3,away_player_Y4,away_player_Y5,away_player_Y6,away_player_Y7,away_player_Y8,away_player_Y9,away_player_Y10,away_player_Y11,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,GBH,GBD,GBA,BSH,BSD,BSA
5666,4769,4769,2010/2011,21,29-01-2011 00:00,830154,9853,9941,2,1,1,2,4,5,8,6,4,6,4,6,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,5,3,3,7,7,9,9,11,1,3,3,3,3,6,6,8,8,8,11,26343,26401,33122,26419,30904,41198,26353,46417,161420,41176,37273,26117,178574,26253,26399,94549,41365,39105,26326,145070,127207,94550,2.2,3,3.6,2.15,2.95,3.6,2.1,3.15,3.25,2.1,3,3.2,,,,2.2,3.2,3.4,2.2,3,3.4,2.25,3.1,3.8,2.15,3,3.5,2.2,3.1,3.2
5667,4769,4769,2010/2011,21,29-01-2011 00:00,830155,9874,9851,5,1,1,2,4,6,8,5,4,6,5,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,5,7,7,9,11,11,1,3,3,3,3,6,6,8,8,8,11,185618,41348,26345,26328,41105,46650,155623,41238,147958,115160,91560,26523,41189,103470,25856,159882,109330,40100,41192,36396,179795,40010,2.4,3,3.2,2.45,2.95,3,2.5,3,2.7,2.38,3,2.75,,,,2.5,3.2,2.8,2.5,3,2.88,2.5,3.1,3.25,2.4,3,3,2.5,3.1,2.75
5668,4769,4769,2010/2011,21,29-01-2011 00:00,830156,9873,9748,2,1,1,2,4,6,8,5,4,6,4,6,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,5,7,7,9,9,11,1,3,3,3,3,6,6,8,8,8,11,41301,41216,40016,89475,26222,5202,180292,56972,111787,40758,41240,26295,32579,30931,25521,93484,39990,39979,40537,33744,20401,26344,3.75,3.1,2.1,3.7,3,2.1,3.4,3.2,2,3.2,3.2,2,,,,3.5,3.25,2.1,3.5,3.1,2.1,4,3.3,2.1,3.5,3.1,2.1,3.6,3.1,2.05
5669,4769,4769,2010/2011,22,06-02-2011 00:00,830159,8583,8639,1,1,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,5,4,6,4,6,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,5,7,7,9,9,11,26241,11323,26136,30823,39980,30977,26251,26376,37466,36121,34037,30742,26154,77741,56916,26107,32575,26291,26160,37950,107417,26332,3.5,3.25,2.1,3.75,3.2,2,3.1,3.1,2.2,3.4,3,2,,,,3.6,3.2,2.1,3.4,3.2,2.1,3.8,3.25,2.15,3.3,3.2,2.1,3.4,3.2,2.05
5670,4769,4769,2010/2011,22,05-02-2011 00:00,830161,8521,8481,2,1,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,2,8,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,5,5,7,7,10,10,11320,41182,157806,25522,39965,93471,94044,33344,40728,37560,93361,26290,17875,111909,26245,240236,26242,26238,46757,93996,74838,25538,2.1,3.25,3.5,2.15,3,3.6,2.1,3,3.4,2,3,3.4,,,,2.2,3.25,3.3,2.1,3.1,3.5,2.2,3.2,3.8,2.1,3,3.6,2.1,3.1,3.4
5671,4769,4769,2010/2011,22,05-02-2011 00:00,830162,7819,8689,0,2,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,26275,179792,26176,179791,46342,11324,26191,179845,26420,157859,161291,40709,23075,26327,41083,40740,26324,31037,40018,41232,26364,26392,2.3,3.1,3.25,2.25,2.95,3.4,2.1,3.1,3.3,2.25,2.88,3,,,,2.3,3.25,3.1,2.38,3,3,2.3,3.2,3.5,2.3,3,3.1,2.3,3.1,3
5672,4769,4769,2010/2011,22,05-02-2011 00:00,830163,8588,9873,1,1,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,5,4,6,4,6,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,5,7,7,9,9,11,39565,26139,230982,35531,41360,154230,40009,33433,33446,30897,32776,41301,41315,40016,89475,26222,5202,180292,56972,111787,40758,41240,2.1,3.25,3.5,2.05,3.2,3.6,2,3.1,3.5,2,3,3.5,,,,2.1,3.2,3.6,2.1,3.2,3.4,2.15,3.25,3.8,2.1,3,3.6,2.1,3.2,3.3
5673,4769,4769,2010/2011,22,06-02-2011 00:00,830165,9748,9827,0,0,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,26295,32579,30931,25521,93484,39990,39979,20401,33744,30536,26344,26168,40543,179393,40001,41092,39962,39978,30907,26144,93317,71605,1.73,3.5,5,1.65,3.5,5.25,1.75,3.3,4.4,1.67,3.3,4.5,,,,1.7,3.4,5.5,1.73,3.4,5,1.75,3.6,5.5,1.7,3.4,4.75,1.67,3.5,5
5674,4769,4769,2010/2011,22,05-02-2011 00:00,830166,8592,108893,1,0,1,2,4,6,8,5,4,6,4,6,6,1,2,4,6,8,5,4,6,5,4,6,1,3,3,3,3,5,7,7,9,9,11,1,3,3,3,3,5,7,7,9,11,11,31293,26307,38703,26336,30670,78185,40964,26112,39987,38098,40197,46224,26141,147960,41464,179774,25664,93994,27573,32566,25642,41177,1.2,6.5,13,1.18,6.5,12.5,1.2,5.5,12,1.14,6,13,,,,1.18,7,13,1.18,6,11,1.18,7,21,1.17,6,15,1.17,6,15
5675,4769,4769,2010/2011,22,05-02-2011 00:00,830168,10249,9853,1,2,1,2,4,6,8,4,6,2,8,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,5,5,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11,46705,40044,192920,128456,93985,49851,93466,179511,46711,46469,41124,26343,210922,41198,33122,30904,26419,26120,5217,26353,46417,161420,2.1,3.25,3.5,2.1,3,3.7,2.1,3.2,3.2,2,3,3.4,,,,2,3.3,3.8,2.1,3,3.6,2.1,3.25,4,2.1,3,3.6,2.1,3.1,3.4
5676,4769,4769,2010/2011,22,05-02-2011 00:00,830170,9831,9874,1,0,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,2,8,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,5,5,7,7,10,10,50065,103487,40020,157288,26162,30908,33128,41093,41119,40659,38773,26359,41348,26328,26345,41105,46650,147351,155623,147958,115160,91560,2.2,3.1,3.4,2.25,3,3.3,2.25,3,3.1,2.1,3,3.2,,,,2.1,3.2,3.6,2.2,3.2,3.2,2.3,3.12,3.5,2.2,3,3.3,2.2,3.2,3.1
5677,4769,4769,2010/2011,22,05-02-2011 00:00,830171,9851,9847,1,0,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,26523,41189,103470,159882,184520,109330,40100,40010,35408,179795,26014,38230,40730,30457,94043,25525,30695,41174,32572,26155,37429,37554,2.5,3.1,2.9,2.5,3,2.85,2.4,3.1,2.8,2.38,2.88,2.8,,,,2.4,3.25,2.9,2.5,3,2.88,2.62,3.1,3,2.4,3.1,2.85,2.4,3.1,2.88
5678,4769,4769,2010/2011,22,06-02-2011 00:00,830172,9941,9829,2,0,1,2,4,6,8,5,4,6,4,6,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,5,7,7,9,9,11,1,3,3,3,3,6,6,8,8,8,11,26117,178574,26253,26399,94549,41365,94550,145070,39105,26326,127207,41097,26052,149962,26244,39199,37259,210128,2907,166630,40685,31092,1.9,3.25,4.33,1.88,3.1,4.5,1.9,3.1,3.9,1.8,3,4.33,,,,1.91,3.25,4.33,1.83,3.25,4.33,1.95,3.25,4.6,1.85,3.2,4.2,1.83,3.25,4.2
5679,4769,4769,2010/2011,23,12-02-2011 00:00,830175,108893,10249,0,0,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,46224,26141,147960,41464,25664,27573,179774,32566,93994,25642,41177,46705,26255,26325,40044,93985,26371,93466,37241,46469,41124,46711,4.75,3.3,1.8,5,3.2,1.75,4.4,3.5,1.7,4,3.2,1.8,,,,5,3.3,1.8,4.5,3.3,1.8,5,3.5,1.83,4.5,3.25,1.8,4.33,3.3,1.8
5680,4769,4769,2010/2011,23,12-02-2011 00:00,830176,9827,7819,1,2,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,26168,40543,179393,40001,41092,39978,39962,30907,26144,93317,71605,26275,179792,26176,11324,26149,26191,93347,179845,166917,161291,46662,1.57,3.6,6.5,1.55,3.6,6.5,1.6,3.6,5,1.53,3.5,5.5,,,,1.6,3.75,6,1.57,3.6,6,1.57,4,7,1.57,3.5,6,1.57,3.75,5.5
5681,4769,4769,2010/2011,23,13-02-2011 00:00,830180,8639,9941,2,0,1,2,4,6,8,5,4,6,4,6,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,5,7,7,9,9,11,1,3,3,3,3,6,6,8,8,8,11,30742,26154,77741,56916,26107,32575,26291,26160,37950,107417,26332,26117,178574,26253,26399,94549,94550,26326,39105,41365,145070,127207,1.5,3.8,7.5,1.45,3.9,7.5,1.5,3.8,5.7,1.44,3.75,6,,,,1.55,4,6,1.44,4,7,1.5,4.2,8,1.45,3.75,7.5,1.44,4,7
5682,4769,4769,2010/2011,23,12-02-2011 00:00,830181,9829,8689,3,1,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,2,8,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,5,5,7,7,10,10,41097,36840,39199,149962,94545,37259,41098,131995,31092,25661,,40709,186153,26327,23075,40740,41232,26324,40018,26364,97699,26392,2.2,3,3.6,2.15,2.95,3.6,2.1,3.1,3.3,2.1,3,3.2,,,,2.2,3.1,3.5,2.2,3,3.4,2.25,3.1,3.8,2.2,3,3.3,2.25,3.1,3.1
5683,4769,4769,2010/2011,23,12-02-2011 00:00,830182,8481,8583,3,1,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,26290,17875,46232,26245,11329,46757,26238,26242,93996,26300,25538,26241,,39980,11323,26136,30977,36121,26251,34037,37466,26288,2.25,3,3.5,2.2,3,3.4,2.3,3,3,2.25,2.88,3,,,,2.3,3.1,3.3,2.25,3,3.25,2.4,3.1,3.5,2.2,3.1,3.25,2.25,3.1,3.1
5684,4769,4769,2010/2011,23,12-02-2011 00:00,830183,9847,8588,0,0,1,2,4,6,8,4,6,2,8,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,5,5,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11,38230,40730,30457,94043,25525,30695,26155,41174,37429,26374,37554,39565,195299,35531,33451,26139,230982,40009,30897,154230,32776,33433,1.4,4.5,9,1.37,4.25,8.75,1.45,3.9,6.5,1.36,4,7,,,,1.44,4.33,7.5,1.4,4,8.5,1.44,4.5,9,1.4,4,8,1.44,4,7
5685,4769,4769,2010/2011,23,13-02-2011 00:00,830184,9851,9831,2,0,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,6,4,2,8,6,4,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,5,5,7,7,10,10,26523,41189,151009,159882,184520,40100,109330,179795,35408,40010,26014,50065,41122,40020,157288,26162,30908,33128,103487,40659,26394,41119,1.53,3.75,7,1.53,3.5,7,1.55,3.7,5.4,1.5,3.5,6,,,,1.57,3.6,7,1.53,3.6,6.5,1.53,3.8,7.5,1.55,3.5,6.5,1.53,3.75,6
5686,4769,4769,2010/2011,23,12-02-2011 00:00,830186,9853,9748,1,4,1,2,4,6,8,5,4,6,4,6,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,5,7,7,9,9,11,1,3,3,3,3,6,6,8,8,8,11,26343,210922,33122,41198,30904,26419,5217,26353,25496,46417,161420,26295,32579,114268,30931,93484,39990,39979,20401,33744,30536,26344,3.25,3,2.38,3,3,2.4,2.8,3,2.5,2.8,3,2.3,,,,3.1,3.1,2.4,3,3,2.38,3.3,3.1,2.5,3,3,2.35,2.88,3.1,2.4
5687,4769,4769,2010/2011,23,12-02-2011 00:00,830188,9874,8592,1,2,1,2,4,6,8,5,4,6,5,4,6,1,2,4,6,8,5,4,6,4,6,6,1,3,3,3,3,5,7,7,9,11,11,1,3,3,3,3,5,7,7,9,9,11,26359,41348,26345,26328,41105,147351,155623,41238,147958,115160,91560,31293,26307,38703,26336,30670,26311,40964,78185,95955,38098,40197,3.4,3.2,2.2,3.4,3.1,2.15,3.3,3.1,2.1,2.88,3,2.25,,,,3.3,3.3,2.2,3.25,3,2.25,3.5,3.25,2.3,3.25,3.1,2.2,3.1,3.1,2.25
5688,4769,4769,2010/2011,23,13-02-2011 00:00,830191,9873,8521,3,0,1,2,4,6,8,5,4,6,4,6,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,5,7,7,9,9,11,1,3,3,3,3,6,6,8,8,8,11,41301,41315,40016,210185,26222,5202,180292,56972,41216,40758,41240,11320,39965,157806,41182,25522,94044,40728,33344,93471,37560,93361,2.15,3.1,3.6,2.15,3,3.5,2.1,3.1,3.3,2.1,3,3.2,,,,2.05,3.1,4,2.2,3,3.4,2.1,3.25,4,2.15,3.1,3.3,2.15,3.1,3.3
5689,4769,4769,2010/2011,24,19-02-2011 00:00,830196,8583,108893,1,1,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,2,8,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,5,5,7,7,10,10,26241,11323,26136,,39980,39993,143752,26376,30977,36121,167254,11321,26141,25664,41464,179774,26028,147960,32566,21776,97489,25642,1.36,4.33,9.5,1.35,4.25,9.25,1.4,3.9,7.5,1.33,4,8,,,,1.4,4,10,1.4,4.33,8.5,1.4,4.5,10,1.35,4.33,9,1.36,4.33,8
5690,4769,4769,2010/2011,24,19-02-2011 00:00,830197,8521,9829,2,0,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,2,8,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,5,5,7,7,10,10,11320,25522,39965,41182,93359,94044,40728,33344,93471,37560,93361,41097,36840,39199,149962,94545,37259,41098,131995,25661,31092,,2.5,3,3,2.6,2.75,3,2.4,3,2.9,2.25,2.88,3,,,,2.6,3,2.9,2.5,3,3,2.62,3,3.1,2.45,3,3,2.4,3,2.88
5691,4769,4769,2010/2011,24,19-02-2011 00:00,830199,7819,9873,2,2,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,5,4,6,4,6,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,5,7,7,9,9,11,26275,179792,26176,179791,26149,166917,11324,179845,26420,157859,46662,41301,41315,40016,89475,26222,5202,41216,35559,111787,40758,41240,2.2,3.1,3.5,2.25,3,3.3,2.2,3,3.2,2.2,2.88,3.1,,,,2.25,3,3.5,2.2,3.2,3.4,2.25,3.12,3.75,2.25,3,3.3,2.15,3.1,3.3
5692,4769,4769,2010/2011,24,19-02-2011 00:00,830205,8588,9874,2,3,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,5,4,6,5,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,5,7,7,9,11,11,39565,195299,33451,35531,26139,40009,230982,33433,33446,78186,32776,26359,25519,26345,26328,41105,46650,155623,41238,147958,115160,91560,2,3.2,4,2.05,3.15,3.6,2,3.2,3.4,2,3,3.4,,,,2.05,3,4,2.05,3.25,3.75,2.05,3.25,4.2,2.05,3.1,3.75,2.05,3.2,3.5
5693,4769,4769,2010/2011,24,19-02-2011 00:00,830207,8689,9827,5,1,1,2,4,6,8,4,6,2,8,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,5,5,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11,40709,23075,26327,31037,46645,41232,26324,40018,26364,26392,97699,26168,40543,179393,40001,26118,39978,39962,93317,26144,30907,71605,2.38,3,3.25,2.5,2.95,2.9,2.5,3,2.7,2.38,2.8,2.88,,,,2.4,3.1,3.1,2.38,3.2,3,2.6,3,3.25,2.4,3,3,2.4,3.1,2.88
5694,4769,4769,2010/2011,24,18-02-2011 00:00,830209,9748,8481,4,0,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,2,8,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,5,5,7,7,10,10,26167,32579,30931,114268,93484,39990,39979,26330,33744,30472,26344,26290,17875,26245,46232,240236,26238,26242,46757,93996,26300,25538,1.44,3.8,9.5,1.45,4,7,1.45,3.9,6.5,1.4,3.75,7,,,,1.44,4,8,1.5,3.75,7.5,1.44,4.33,8.5,1.45,4,7,1.5,3.8,6
5695,4769,4769,2010/2011,24,19-02-2011 00:00,830213,8592,9853,2,1,1,2,4,6,8,5,4,6,4,6,6,1,2,4,6,8,5,4,6,4,6,6,1,3,3,3,3,5,7,7,9,9,11,1,3,3,3,3,5,7,7,9,9,11,31293,78185,38703,30670,25541,26311,40964,26112,39987,38098,40197,26343,26401,33122,33813,30904,26419,26353,5217,25496,46417,161420,1.55,3.6,7,1.55,3.7,6,1.55,3.7,5.4,1.5,3.5,6,,,,1.57,3.5,7,1.53,3.75,7,1.57,4,7,1.55,3.6,6.5,1.53,3.75,6
5696,4769,4769,2010/2011,24,20-02-2011 00:00,830216,10249,8639,1,0,1,2,4,6,8,5,4,6,4,6,6,1,2,4,6,8,5,4,6,4,6,6,1,3,3,3,3,5,7,7,9,9,11,1,3,3,3,3,5,7,7,9,9,11,46705,93985,26255,128456,26325,26371,93466,49851,179511,46711,41124,30742,26154,77741,56916,26107,32575,26291,26160,37950,107417,26332,3.4,3,2.25,3.1,3,2.35,3,3,2.3,3,2.88,2.25,,,,3.5,3,2.25,3.4,3.1,2.25,3.6,3.12,2.3,3.5,3,2.2,3.2,3.1,2.2
5697,4769,4769,2010/2011,24,20-02-2011 00:00,830220,9831,9847,0,3,1,2,4,6,8,4,6,2,8,6,4,1,2,4,6,8,4,6,2,8,4,6,1,3,3,3,3,5,5,7,7,10,10,1,3,3,3,3,5,5,7,7,10,10,50065,41122,157288,26521,26162,30908,33128,33100,40659,26394,41119,38230,40730,30457,94043,25525,30695,41174,32572,37429,26374,37554,3.75,3.1,2.1,3.6,3.05,2.1,2.9,3.1,2.3,3.2,3,2.1,,,,3.5,3,2.25,3.75,3.1,2.1,3.75,3.12,2.25,3.6,3.1,2.1,3.2,3.2,2.15
5698,4769,4769,2010/2011,24,20-02-2011 00:00,830222,9941,9851,1,2,1,2,4,6,8,5,4,6,4,6,6,1,2,4,6,8,5,4,6,4,6,6,1,3,3,3,3,5,7,7,9,9,11,1,3,3,3,3,5,7,7,9,9,11,180284,178574,41365,26399,94549,46653,94550,145070,39105,26326,127207,26523,41189,151009,159882,184520,36396,40100,109330,40010,173955,26014,2.4,3,3.2,2.4,2.9,3.1,2.2,3.1,3.1,2.3,3,2.8,,,,2.4,3,3.2,2.38,3.1,3.1,2.4,3.1,3.4,2.4,3,3,2.38,3.1,2.88
5699,4769,4769,2010/2011,25,26-02-2011 00:00,830230,108893,8521,1,1,1,2,4,6,8,5,4,6,4,6,6,1,2,4,6,8,4,6,2,8,4,6,1,3,3,3,3,5,7,7,9,9,11,1,3,3,3,3,5,5,7,7,10,10,11321,26141,41464,25664,179774,147960,21776,26028,32566,97489,25642,11320,25522,39965,157806,93359,35444,40728,46549,37560,39971,93361,3.2,3,2.38,3.1,3,2.35,2.9,3,2.4,3.2,3,2.1,,,,3,3,2.5,3.1,3.1,2.38,3.25,3.2,2.4,2.9,3.1,2.35,2.88,3.1,2.38
5700,4769,4769,2010/2011,25,26-02-2011 00:00,830235,9827,8583,3,0,1,2,4,6,8,5,4,6,4,6,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,5,7,7,9,9,11,1,3,3,3,3,6,6,8,8,8,11,30458,179393,39962,40001,26118,39978,30907,39963,93317,26144,71605,26241,11323,26136,30977,39980,39993,115429,26288,34417,36121,34037,1.75,3.3,5.25,1.7,3.3,5.25,1.8,3.3,4.1,1.73,3.2,4.33,,,,1.8,3.2,5,1.8,3.4,4.75,1.83,3.4,5.25,1.75,3.3,4.75,1.8,3.3,4.33
5701,4769,4769,2010/2011,25,27-02-2011 00:00,830239,8639,9748,1,1,1,2,4,6,8,5,4,6,4,6,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,5,7,7,9,9,11,1,3,3,3,3,6,6,8,8,8,11,30742,26154,77741,56916,26107,32575,26291,26160,37950,107417,26332,26295,32579,30931,114268,93484,39990,39979,26330,33744,20401,26344,2.1,3.25,3.6,2.15,3.2,3.3,2.1,3.2,3.2,2.1,3,3.2,,,,2.2,3.1,3.5,2.1,3.25,3.6,2.2,3.3,3.6,2.05,3.2,3.5,2.15,3.1,3.3
5702,4769,4769,2010/2011,25,26-02-2011 00:00,830243,9829,7819,2,2,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,41097,36840,149962,71603,94545,37259,41098,131995,40685,145039,31092,26275,46338,26176,179791,26149,93347,213799,166917,26420,161291,46662,1.91,3.1,4.5,1.95,3.1,4.1,2,3.1,3.5,1.91,3,3.75,,,,2,3.1,4.2,2.05,3.2,3.75,1.95,3.3,4.5,1.95,3.1,4,1.95,3.25,3.75
5703,4769,4769,2010/2011,25,27-02-2011 00:00,830249,8481,8592,1,2,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,5,4,6,4,6,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,5,7,7,9,9,11,26290,111909,46232,111801,17875,26238,192807,46757,26300,93996,25538,31293,78185,38703,30670,25541,26336,40964,26112,40725,95955,39987,3.75,3.2,2.05,3.7,3.25,2,3.2,3.2,2.1,3.5,3.2,1.91,,,,3.6,3.2,2.1,3.6,3.2,2.1,4,3.25,2.1,3.6,3.2,2,3.4,3.2,2.05
5704,4769,4769,2010/2011,25,27-02-2011 00:00,830254,9847,9941,2,1,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,5,4,6,4,6,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,5,7,7,9,9,11,38230,40730,30457,94043,25525,30695,41174,32572,26155,39991,37554,26117,178574,26402,26399,94549,41365,26326,145070,39105,94550,127207,1.62,3.6,6,1.62,3.6,5.5,1.6,3.6,5,1.62,3.3,5,,,,1.73,3.3,5.5,1.57,3.75,6,1.67,3.75,6,1.65,3.5,5,1.62,3.5,5.5
5705,4769,4769,2010/2011,25,26-02-2011 00:00,830260,9851,8588,2,0,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,26523,103470,159882,41189,151009,109330,35408,40100,94323,40010,26014,39565,41360,35531,26139,230982,33451,40009,165679,33446,30897,32776,1.73,3.5,5,1.65,3.5,5.25,1.55,3.7,5.4,1.53,3.5,5.5,,,,1.73,3.3,5.5,1.62,3.6,6,1.75,3.6,5.5,1.6,3.5,5.5,1.62,3.5,5.5
5706,4769,4769,2010/2011,25,26-02-2011 00:00,830266,9853,9831,0,2,1,2,4,6,8,5,4,6,4,6,6,1,2,4,6,8,6,3,5,7,4,5,1,3,3,3,3,5,7,7,9,9,11,1,3,3,3,3,6,8,8,8,6,11,26343,26401,33122,33813,30904,26419,26353,46417,26120,5217,161420,50065,103487,40020,157288,26162,26351,33100,30908,40659,33128,41119,1.75,3.3,5.25,1.75,3.25,5,1.8,3.3,4.1,1.73,3.2,4.33,,,,1.8,3.2,5,1.73,3.5,5,1.8,3.5,5.25,1.75,3.3,4.75,1.75,3.3,4.75
5707,4769,4769,2010/2011,25,26-02-2011 00:00,830276,9874,10249,0,0,1,2,4,6,8,5,4,6,5,4,6,1,2,4,6,8,5,4,6,4,6,6,1,3,3,3,3,5,7,7,9,11,11,1,3,3,3,3,5,7,7,9,9,11,26359,41105,26345,26328,25519,147351,155623,41238,147958,115160,91560,46705,40044,93985,26255,26325,26371,93466,49851,41124,179511,46469,2.3,3,3.4,2.2,3.1,3.3,2.2,3.1,3.1,2.2,3,3,,,,2.3,3,3.4,2.25,3.2,3.25,2.38,3.12,3.4,2.2,3,3.3,2.3,3.1,3
5708,4769,4769,2010/2011,25,26-02-2011 00:00,830278,9873,8689,0,0,1,2,4,6,8,5,4,6,4,6,6,1,2,4,6,8,6,3,5,4,7,5,1,3,3,3,3,5,7,7,9,9,11,1,3,3,3,3,6,8,8,6,8,11,41301,41315,40016,89475,41216,5202,180292,56972,37254,40758,41240,40709,46645,40740,26327,26324,26364,41232,26392,159594,40018,97699,2.1,3.1,3.75,2.1,3.1,3.6,2.1,3.1,3.3,2.1,3,3.2,,,,2.2,3.1,3.5,2.1,3.2,3.6,2.2,3.2,3.75,2.1,3.1,3.5,2.15,3.2,3.2
5709,4769,4769,2010/2011,26,05-03-2011 00:00,830281,8583,9847,1,0,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,26241,11323,26136,30823,30977,39993,115429,26251,37466,34417,34037,38230,40730,30457,94043,25525,30695,41174,32572,26155,37429,39991,3.25,3.1,2.3,3.3,3.2,2.3,3,3,2.3,3,3,2.2,,,,3.25,3.1,2.3,3.25,3.2,2.25,3.4,3.12,2.4,3.1,3.1,2.25,3,3.1,2.3
5710,4769,4769,2010/2011,26,06-03-2011 00:00,830283,8521,9827,1,3,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,11320,159352,39965,41182,93359,94044,40728,33344,93471,37560,93361,26168,179393,40001,26119,41092,39962,39978,93317,30907,39963,71605,2.75,3.1,2.63,2.65,3,2.7,2.6,3,2.6,2.6,2.8,2.6,,,,2.62,3.25,2.62,2.75,3,2.63,2.88,3.1,2.75,2.7,3,2.6,2.7,3,2.6
